"button_id","label","synonyms","definition_kind","accelerator","actions","applications","bitmap","cascade","sensitive","visible","toggle_state","source_file","source_line"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","494"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","349"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXSTRUCTUREDESIGN\application\nx_structuredesign_frame.men","402"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\acousticsvertical\menus\ug_main.men","788"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","1496"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","424"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_true_studio.men","320"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","1067"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\draw_shape\application\nx_draw_shape.men","446"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","390"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","1569"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\morph_mesh\application\nx_morph_mesh.men","395"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","424"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","427"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\texture_modeling\application\nx_texture_modeling.men","337"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\topology_optimization\application\nx_topology_optimization.men","463"
"UG_VIEW_FACET_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGPHOTO\application\ug_true_studio.men","320"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1612"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","332"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","269"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","418"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","423"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","270"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXSTRUCTUREDESIGN\application\nx_structuredesign_frame.men","329"
"UG_VIEW_FACE_EDGES","Hidd&en Edges | See-T&hru | See-Thru St&yle | Display &Effects | &Random Color | Appearan&ce | Ren&dering Style","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\acousticsvertical\menus\ug_main.men","662"
"UG_VIEW_FACE_EDGES","Hidd&en Edges | See-T&hru | See-Thru St&yle | Display &Effects | &Random Color | Appearan&ce | Ren&dering Style","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","1370"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","354"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","339"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\draw_shape\application\nx_draw_shape.men","372"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","305"
"UG_VIEW_FACE_EDGES","Face Ed&ges | A&mbient Shadows | &Ground Shadow | Ground &Reflection","outlines | occlusion, screen space | drop shadow, projection shadow | floor reflection","TOGGLE_BUTTON","Shift+D","STANDARD | STANDARD | STANDARD | STANDARD","","face_edges | advanced_studio_ambient_shadows | floor_shadow | show_floor_reflection","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","4613"
"UG_VIEW_FACE_EDGES","Hidd&en Edges | See-T&hru | See-Thru St&yle | Display &Effects | &Random Color | Appearan&ce | Ren&dering Style","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","1437"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","354"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\morph_mesh\application\nx_morph_mesh.men","310"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","339"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","341"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\texture_modeling\application\nx_texture_modeling.men","266"
"UG_VIEW_FACE_EDGES","","","TOGGLE_BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\topology_optimization\application\nx_topology_optimization.men","378"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1542"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\profiles\APP_AUTOMATION_DESIGNER\automation_designer_selection_bar.abr","115"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\profiles\APP_AUTOMATION_DESIGNER\automation_designer_selection_bar.abr","176"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","UG_VIEW_PERSPECTIVE","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_view.rtb","64"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_view.rtb","120"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_view_formsheet_and_symbol.rtb","21"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","244"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_title_block.men","226"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","818"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","248"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\profiles\UG_APP_ADDITIVE_MANUFACTURING\rbn_additive_manufacturing_home.rtb","37"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","198"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","346"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","351"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","199"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","875"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","341"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","341"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXSTRUCTUREDESIGN\application\nx_structuredesign_frame.men","258"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\acousticsvertical\menus\ug_main.men","540"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\nx_logic_editor.men","398"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","1248"
"UG_VIEW_FIT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","286"
